"name","gender","ethnicity","isomerism","orientation","disability","year","domain","manwhitecisable","manwhitecis","manwhite","minoritized","poc"
"Bill Hader","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Isaiah Mustafa","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Andy Muschietti","man","latinx","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Stephen King","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Gary Dauberman","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Roy Lee","man","asian","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Dan Lin","man","asian","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Barbara Muschietti","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Dwayne Johnson","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Jack Black","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Kevin Hart","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Karen Gillan","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Jake Kasdan","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jeff Pinkner","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Scott Rosenberg","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Chris Van Allsburg","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Dany Garcia","woman","latinx","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Hiram Garcia","man","latinx","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Lupita Nyong'o","woman","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Winston Duke","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Elisabeth Moss","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Tim Heidecker","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jordan Peele","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Jason Blum","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Ian Cooper","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Sean McKittrick","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Michael Abels","man","black","cis","lgb","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Mike Gioulakis","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Dwayne Johnson","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Jason Statham","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Idris Elba","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Vanessa Kirby","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"David Leitch","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Chris Morgan","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Drew Pearce","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Gary Scott Thompson","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Hiram Garcia","man","latinx","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Tyler Bates","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Keanu Reeves","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Halle Berry","woman","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Ian McShane","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Laurence Fishburne","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Chad Stahelski","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Derek Kolstad","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Shay Hatten","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Chris Collins","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Marc Abrams","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Basil Iwanyk","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jay Baruchel","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"America Ferrera","woman","latinx","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"F. Murray Abraham","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Cate Blanchett","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Dean DeBlois","man","white","cis","lgb","nondisabled",2019,"film",TRUE,TRUE,TRUE,TRUE,FALSE
"Cressida Cowell","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Bonnie Arnold","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Bradford Lewis","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"John Powell","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Gil Zimmerman","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Patton Oswalt","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Kevin Hart","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Harrison Ford","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Eric Stonestreet","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Chris Renaud","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jonathan del Val","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Brian Lynch","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Ken Daurio","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Cinco Paul","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Janet Healy","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Ryan Reynolds","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Justice Smith","man","black","cis","lgb","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Kathryn Newton","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Bill Nighy","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Rob Letterman","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Dan Hernandez","man","latinx","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Benji Samit","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Derek Connolly","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Nicole Perlman","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Satoshi Tajiri","man","asian","cis",NA,"nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Leonardo DiCaprio","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Brad Pitt","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Margot Robbie","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Emile Hirsch","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Quentin Tarantino","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"David Heyman","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Shannon McIntosh","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Robert Richardson","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Fred Raskin","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Barbara Ling","woman","white","cis",NA,"nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Zachary Levi","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Mark Strong","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Asher Angel","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jack Dylan Grazer","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"David F. Sandberg","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Henry Gayden","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Darren Lemke","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Bill Parker","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"C.C. Beck","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Peter Safran","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jason Momoa","man","pacific","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Amber Heard","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Willem Dafoe","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Patrick Wilson","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"James Wan","man","asian","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"David Leslie Johnson-McGoldrick","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Will Beall","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Geoff Johns","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Paul Norris","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Mort Weisinger","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Daniel Craig","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Chris Evans","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Ana de Armas","woman","latinx","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Jamie Lee Curtis","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Rian Johnson","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Ram Bergman","man","middleeast","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Nathan Johnson","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Steve Yedlin","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Bob Ducsay","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"David Crank","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Colin Farrell","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Michael Keaton","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Danny DeVito","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Eva Green","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Tim Burton","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Ehren Kruger","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Helen Aberson","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Harold Pearl","man","white","cis","straight",NA,2019,"film",NA,TRUE,TRUE,NA,FALSE
"Katterli Frauenfelder","woman","white","cis",NA,"nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Derek Frey","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Angelina Jolie","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Elle Fanning","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Harris Dickinson","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Michelle Pfeiffer","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Joachim Rønning","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Linda Woolverton","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Noah Harpster","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Micah Fitzerman-Blue","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Charles Perrault","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Milt Banta","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"James McAvoy","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Bruce Willis","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Samuel L. Jackson","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Anya Taylor-Joy","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"M. Night Shyamalan","man","asian","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Marc Bienstock","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Jason Blum","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Ashwin Rajan","man","asian","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"West Dylan Thordson","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Mike Gioulakis","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Kyle Chandler","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Vera Farmiga","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Millie Bobby Brown","woman","white","cis","straight","disabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Ken Watanabe","man","asian","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Michael Dougherty","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Zach Shields","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Max Borenstein","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Alex Garcia","man","latinx","cis",NA,"nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Jon Jashni","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Mary Parent","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Kevin Hart","man","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Bryan Cranston","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Nicole Kidman","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Aja Naomi King","woman","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Neil Burger","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jon Hartmere","man","white","cis","lgb","nondisabled",2019,"film",TRUE,TRUE,TRUE,TRUE,FALSE
"Éric Toledano","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Olivier Nakache","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Todd Black","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jason Blumenthal","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Matt Damon","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Christian Bale","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jon Bernthal","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Caitriona Balfe","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"James Mangold","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jez Butterworth","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"John-Henry Butterworth","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jason Keller","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Peter Chernin","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Jenno Topping","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Chris Pratt","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Elizabeth Banks","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Will Arnett","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Tiffany Haddish","woman","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Mike Mitchell","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Phil Lord","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Christopher Miller","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Matthew Fogel","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Jerry Siegel","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Joe Shuster","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Constance Wu","woman","asian","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Jennifer Lopez","woman","latinx","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Julia Stiles","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Mette Towley","woman","black","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Lorene Scafaria","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Jessica Pressler","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Jessica Elbaum","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Will Ferrell","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Elaine Goldsmith-Thomas","woman","white","cis",NA,"nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Adam McKay","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Oscar Isaac","man","latinx","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,TRUE
"Charlize Theron","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Chloë Grace Moretz","woman","white","cis","straight","nondisabled",2019,"film",FALSE,FALSE,FALSE,TRUE,FALSE
"Finn Wolfhard","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Greg Tiernan","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
"Conrad Vernon","man","white","cis",NA,"nondisabled",2019,"film",TRUE,TRUE,TRUE,NA,FALSE
"Matt Lieberman","man","white","cis","straight","nondisabled",2019,"film",TRUE,TRUE,TRUE,FALSE,FALSE
